Frame ID | Spatial Relations
F0112 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0113 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0114 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0115 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0116 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0117 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0118 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0119 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.66), [human_body] is holding [red_box] (score: 0.64), [human_body] is on [operator_hand] (score: 0.13), [human_body] is holding [yellow_box] (score: 0.13), [operator_hand] is on [red_box] (score: 0.23), [operator_hand] is holding [container_box] (score: 0.13), [operator_hand] is on [human_body] (score: 0.13), [red_box] is holding [container_box] (score: 0.34), [yellow_box] is on [container_box] (score: 0.48), [yellow_box] is on [red_box] (score: 0.22), [yellow_box] is on [operator_hand] (score: 0.21), [yellow_box] is on [component_box] (score: 0.18), [component_box] is on [container_box] (score: 0.37), [component_box] is on [red_box] (score: 0.20)
F0120 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [container_lid] is inside [component_box] (score: 0.20), [container_lid] is inside [container_box] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0121 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0122 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0123 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [container_lid] is inside [component_box] (score: 0.20), [container_lid] is inside [container_box] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0124 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0125 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0126 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0127 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [container_lid] is inside [component_box] (score: 0.20), [container_lid] is inside [container_box] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
