Frame ID | Spatial Relations
F0129 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0130 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0131 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0132 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0133 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0134 | [human_body] is behind [container_box], [human_body] is holding [container_lid] (score: 0.85), [human_body] is holding [red_box] (score: 0.77), [human_body] is holding [container_box] (score: 0.70), [human_body] is holding [yellow_box] (score: 0.69), [human_body] is holding [component_box] (score: 0.47), [operator_hand] is on [human_body] (score: 0.18), [red_box] is inside [container_box] (score: 0.15), [yellow_box] is inside [container_box] (score: 0.35), [yellow_box] is inside [component_box] (score: 0.31), [yellow_box] is inside [red_box] (score: 0.26), [yellow_box] is inside [container_lid] (score: 0.18), [component_box] is inside [container_box] (score: 0.34), [component_box] is inside [red_box] (score: 0.28)
F0135 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0136 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0137 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0138 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0139 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0140 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0141 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0142 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0143 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
F0144 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.81), [human_body] is holding [container_box] (score: 0.76), [human_body] is holding [component_box] (score: 0.64), [human_body] is holding [yellow_box] (score: 0.60), [human_body] is on [operator_hand] (score: 0.21), [container_box] is inside [red_box] (score: 0.19), [container_box] is on [component_box] (score: 0.10), [operator_hand] is holding [red_box] (score: 0.43), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.21), [red_box] is on [container_box] (score: 0.11), [yellow_box] is inside [red_box] (score: 0.40), [yellow_box] is inside [container_box] (score: 0.37), [component_box] is inside [container_box] (score: 0.48), [component_box] is inside [red_box] (score: 0.47)
